fecha,afp,fecha_cartera,peso_rv_exterior,peso_rv_local,peso_rf_exterior,peso_rf_local,peso_alternativos,peso_liquidez_transito,peso_rv_total,peso_exterior_total,peso_mapeado_total
2015-02-17,Habitat,2015-01-30,0.6249108061000423,0.20749736967141197,0.0,0.15787983000314096,0.0,0.009711994225404674,0.8324081757714543,0.6249108061000423,1.0
2015-02-18,Habitat,2015-01-30,0.6249108061000423,0.20749736967141197,0.0,0.15787983000314096,0.0,0.009711994225404674,0.8324081757714543,0.6249108061000423,1.0
2015-02-19,Habitat,2015-01-30,0.6249108061000423,0.20749736967141197,0.0,0.15787983000314096,0.0,0.009711994225404674,0.8324081757714543,0.6249108061000423,1.0
2015-02-20,Habitat,2015-01-30,0.6249108061000423,0.20749736967141197,0.0,0.15787983000314096,0.0,0.009711994225404674,0.8324081757714543,0.6249108061000423,1.0
2015-02-23,Habitat,2015-01-30,0.6249108061000423,0.20749736967141197,0.0,0.15787983000314096,0.0,0.009711994225404674,0.8324081757714543,0.6249108061000423,1.0
2015-02-24,Habitat,2015-01-30,0.6249108061000423,0.20749736967141197,0.0,0.15787983000314096,0.0,0.009711994225404674,0.8324081757714543,0.6249108061000423,1.0
2015-02-25,Habitat,2015-01-30,0.6249108061000423,0.20749736967141197,0.0,0.15787983000314096,0.0,0.009711994225404674,0.8324081757714543,0.6249108061000423,1.0
2015-02-26,Habitat,2015-01-30,0.6249108061000423,0.20749736967141197,0.0,0.15787983000314096,0.0,0.009711994225404674,0.8324081757714543,0.6249108061000423,1.0
2015-02-27,Habitat,2015-01-30,0.6249108061000423,0.20749736967141197,0.0,0.15787983000314096,0.0,0.009711994225404674,0.8324081757714543,0.6249108061000423,1.0
2015-03-02,Habitat,2015-02-27,0.6197632253022104,0.20731349087006382,0.0,0.1456887300643052,0.0,0.027234553763420336,0.8270767161722742,0.6197632253022104,0.9999999999999997
